https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume YFI,Volume USDT,tradecount
1728518400000,2024-10-10,YFIUSDT,4869.0,4959.0,4789.0,4867.0,207.88693,1012411.77736,7199
1728432000000,2024-10-09,YFIUSDT,5011.0,5034.0,4844.0,4869.0,149.60929,743103.71774,6156
1728345600000,2024-10-08,YFIUSDT,5056.0,5091.0,4963.0,5013.0,191.13972,961058.1104,6101
1728259200000,2024-10-07,YFIUSDT,5071.0,5178.0,5000.0,5053.0,291.37469,1486970.29206,8967
1728172800000,2024-10-06,YFIUSDT,4971.0,5077.0,4950.0,5071.0,116.68883,586165.51297,4343
1728086400000,2024-10-05,YFIUSDT,5008.0,5023.0,4908.0,4973.0,125.83998,626065.06385,4779
1728000000000,2024-10-04,YFIUSDT,4872.0,5033.0,4831.0,5005.0,209.11052,1034390.27079,7585
1727913600000,2024-10-03,YFIUSDT,4900.0,4993.0,4775.0,4872.0,275.74612,1344105.16043,8880
1727827200000,2024-10-02,YFIUSDT,4990.0,5064.0,4817.0,4902.0,397.01389,1958669.11848,13258
1727740800000,2024-10-01,YFIUSDT,5345.0,5493.0,4863.0,4995.0,555.88912,2870652.06594,16482
1727654400000,2024-09-30,YFIUSDT,5559.0,5562.0,5300.0,5349.0,516.37642,2813156.69942,15865
1727568000000,2024-09-29,YFIUSDT,5342.0,5598.0,5264.0,5558.0,518.52367,2843057.57482,15046
1727481600000,2024-09-28,YFIUSDT,5406.0,5459.0,5236.0,5343.0,277.33243,1485234.20655,8675
1727395200000,2024-09-27,YFIUSDT,5313.0,5474.0,5274.0,5404.0,369.51371,1998789.41416,10735
1727308800000,2024-09-26,YFIUSDT,5111.0,5361.0,5071.0,5314.0,492.86528,2601172.79601,15834
1727222400000,2024-09-25,YFIUSDT,5111.0,5187.0,5065.0,5111.0,279.15576,1432991.86171,9406
1727136000000,2024-09-24,YFIUSDT,5058.0,5129.0,4996.0,5110.0,343.77479,1742975.86113,9747
1727049600000,2024-09-23,YFIUSDT,4982.0,5081.0,4905.0,5053.0,286.55233,1440330.31479,10884
1726963200000,2024-09-22,YFIUSDT,5065.0,5086.0,4895.0,4982.0,172.76727,861405.44179,7572
1726876800000,2024-09-21,YFIUSDT,5026.0,5087.0,4970.0,5064.0,192.60857,969125.79683,7034
1726790400000,2024-09-20,YFIUSDT,5005.0,5175.0,4929.0,5022.0,450.61275,2281011.82869,13233
1726704000000,2024-09-19,YFIUSDT,4920.0,5097.0,4901.0,5002.0,477.86039,2386211.16998,13776
1726617600000,2024-09-18,YFIUSDT,4900.0,4964.0,4663.0,4912.0,530.42969,2550292.17181,15055
1726531200000,2024-09-17,YFIUSDT,4813.0,4957.0,4775.0,4900.0,228.92787,1119154.77874,8096
1726444800000,2024-09-16,YFIUSDT,4876.0,4878.0,4750.0,4817.0,225.00816,1079648.62633,8924
1726358400000,2024-09-15,YFIUSDT,4924.0,5028.0,4832.0,4886.0,205.84967,1020499.06728,11233
1726272000000,2024-09-14,YFIUSDT,4888.0,5007.0,4850.0,4920.0,245.19417,1204834.65031,8329
1726185600000,2024-09-13,YFIUSDT,4873.0,4944.0,4758.0,4887.0,412.36649,2003870.61631,13376
1726099200000,2024-09-12,YFIUSDT,4850.0,4900.0,4819.0,4873.0,209.99155,1020145.17487,8639
1726012800000,2024-09-11,YFIUSDT,4947.0,4949.0,4755.0,4850.0,262.78944,1274751.51674,9285
1725926400000,2024-09-10,YFIUSDT,5001.0,5023.0,4900.0,4940.0,416.15462,2063951.70915,14248
1725840000000,2024-09-09,YFIUSDT,4902.0,5036.0,4890.0,5002.0,351.35876,1744662.7395,13014
1725753600000,2024-09-08,YFIUSDT,4810.0,4952.0,4793.0,4901.0,112.77931,551166.85523,6302
1725667200000,2024-09-07,YFIUSDT,4754.0,4864.0,4693.0,4804.0,156.00982,747538.003,6956
1725580800000,2024-09-06,YFIUSDT,4875.0,4962.0,4604.0,4753.0,287.09148,1377419.63878,11079
1725494400000,2024-09-05,YFIUSDT,4952.0,4986.0,4811.0,4872.0,151.07616,738312.07668,6834
1725408000000,2024-09-04,YFIUSDT,4872.0,5079.0,4670.0,4952.0,237.18845,1152980.37343,14714
1725321600000,2024-09-03,YFIUSDT,5118.0,5150.0,4866.0,4871.0,358.56278,1797806.2356,13579
1725235200000,2024-09-02,YFIUSDT,5000.0,5150.0,4973.0,5119.0,135.16564,686024.31961,7642
1725148800000,2024-09-01,YFIUSDT,5197.0,5208.0,4949.0,5000.0,205.95708,1040747.05057,14994
1725062400000,2024-08-31,YFIUSDT,5191.0,5225.0,5128.0,5199.0,113.67846,588690.13244,8107
1724976000000,2024-08-30,YFIUSDT,5160.0,5246.0,5017.0,5199.0,255.99613,1316271.22414,13865
1724889600000,2024-08-29,YFIUSDT,5298.0,5371.0,5097.0,5160.0,338.45242,1775775.18721,13851
1724803200000,2024-08-28,YFIUSDT,5086.0,5400.0,4966.0,5301.0,464.14698,2393857.03527,25038
1724716800000,2024-08-27,YFIUSDT,5263.0,5394.0,4972.0,5088.0,295.79078,1542170.84236,17209
1724630400000,2024-08-26,YFIUSDT,5555.0,5610.0,5250.0,5266.0,213.31726,1154503.06234,12826
1724544000000,2024-08-25,YFIUSDT,5562.0,5631.0,5336.0,5559.0,297.10679,1637757.37434,17977
1724457600000,2024-08-24,YFIUSDT,5466.0,5744.0,5384.0,5566.0,412.21413,2284565.11914,19673
1724371200000,2024-08-23,YFIUSDT,5241.0,5518.0,5220.0,5466.0,303.36781,1631026.70787,16214
1724284800000,2024-08-22,YFIUSDT,5157.0,5280.0,5157.0,5240.0,213.93075,1118112.35623,12659
1724198400000,2024-08-21,YFIUSDT,4998.0,5200.0,4969.0,5155.0,266.14508,1351580.72437,15041
1724112000000,2024-08-20,YFIUSDT,5014.0,5111.0,4942.0,4998.0,225.58089,1136258.08379,12709
1724025600000,2024-08-19,YFIUSDT,4964.0,5084.0,4931.0,5016.0,304.99256,1523206.40646,13376
1723939200000,2024-08-18,YFIUSDT,4942.0,5120.0,4894.0,4964.0,237.61343,1190390.41258,15448
1723852800000,2024-08-17,YFIUSDT,4935.0,4954.0,4844.0,4943.0,151.87351,741561.70095,11312
1723766400000,2024-08-16,YFIUSDT,4947.0,4987.0,4815.0,4936.0,146.44298,719739.16459,9859
1723680000000,2024-08-15,YFIUSDT,5012.0,5057.0,4837.0,4947.0,182.98883,908953.7194,12395
1723593600000,2024-08-14,YFIUSDT,5037.0,5142.0,4971.0,5014.0,190.76595,963713.19459,12119
1723507200000,2024-08-13,YFIUSDT,5114.0,5138.0,4992.0,5039.0,209.63705,1061455.45419,13798
1723420800000,2024-08-12,YFIUSDT,4901.0,5160.0,4896.0,5114.0,245.11783,1238100.69241,21934
1723334400000,2024-08-11,YFIUSDT,5112.0,5253.0,4868.0,4901.0,165.40239,843370.87096,14065
1723248000000,2024-08-10,YFIUSDT,5113.0,5168.0,5059.0,5113.0,93.63264,478806.31882,9041
1723161600000,2024-08-09,YFIUSDT,5176.0,5187.0,5022.0,5109.0,202.17682,1032207.43564,18204
1723075200000,2024-08-08,YFIUSDT,4869.0,5197.0,4789.0,5176.0,326.4841,1644725.40476,18645
1722988800000,2024-08-07,YFIUSDT,4999.0,5100.0,4729.0,4865.0,337.95367,1656740.13212,19988
1722902400000,2024-08-06,YFIUSDT,4895.0,5119.0,4868.0,4995.0,342.98798,1720682.89968,21342
1722816000000,2024-08-05,YFIUSDT,5193.0,5223.0,4331.0,4879.0,1039.37523,4908983.88698,60866
1722729600000,2024-08-04,YFIUSDT,5346.0,5346.0,5092.0,5194.0,231.13304,1207494.69037,11678
1722643200000,2024-08-03,YFIUSDT,5468.0,5497.0,5171.0,5345.0,312.68556,1657870.81336,14652
1722556800000,2024-08-02,YFIUSDT,5612.0,5637.0,5290.0,5456.0,274.14111,1496909.81161,14457
1722470400000,2024-08-01,YFIUSDT,5597.0,5657.0,5316.0,5611.0,406.51227,2238019.7343,17878
1722384000000,2024-07-31,YFIUSDT,5670.0,5758.0,5562.0,5600.0,167.52897,949233.48982,8918
1722297600000,2024-07-30,YFIUSDT,5708.0,5816.0,5618.0,5671.0,341.74109,1960661.47731,12522
1722211200000,2024-07-29,YFIUSDT,5746.0,5867.0,5662.0,5717.0,305.79128,1762393.19707,12151
1722124800000,2024-07-28,YFIUSDT,5885.0,5885.0,5690.0,5742.0,277.07149,1593076.90844,10324
1722038400000,2024-07-27,YFIUSDT,5824.0,5915.0,5746.0,5886.0,137.97413,803232.03904,7298
1721952000000,2024-07-26,YFIUSDT,5634.0,5844.0,5627.0,5824.0,121.75759,701052.05354,6020
1721865600000,2024-07-25,YFIUSDT,5675.0,5680.0,5460.0,5636.0,211.76617,1179131.43759,11504
1721779200000,2024-07-24,YFIUSDT,5739.0,5837.0,5629.0,5677.0,119.52033,686490.24094,6920
1721692800000,2024-07-23,YFIUSDT,5822.0,5922.0,5654.0,5739.0,205.25906,1190731.3716,11786
1721606400000,2024-07-22,YFIUSDT,6025.0,6077.0,5792.0,5824.0,258.1755,1522798.50101,12061
1721520000000,2024-07-21,YFIUSDT,5934.0,6034.0,5731.0,6022.0,229.98253,1359628.83619,11032
1721433600000,2024-07-20,YFIUSDT,5974.0,5993.0,5882.0,5934.0,188.71467,1122171.85295,8082
1721347200000,2024-07-19,YFIUSDT,5810.0,5990.0,5709.0,5972.0,267.83943,1565301.81738,12421
1721260800000,2024-07-18,YFIUSDT,6047.0,6200.0,5734.0,5810.0,500.6412,2970489.03652,22770
1721174400000,2024-07-17,YFIUSDT,5988.0,6222.0,5943.0,6040.0,329.87224,2003656.21059,14331
1721088000000,2024-07-16,YFIUSDT,6163.0,6200.0,5826.0,5988.0,347.06049,2095214.91729,16506
1721001600000,2024-07-15,YFIUSDT,5934.0,6245.0,5921.0,6159.0,314.21127,1890697.65504,15604
1720915200000,2024-07-14,YFIUSDT,5799.0,5976.0,5759.0,5937.0,189.47035,1107563.83354,9740
1720828800000,2024-07-13,YFIUSDT,5777.0,5866.0,5737.0,5801.0,125.61444,728184.74618,8776
1720742400000,2024-07-12,YFIUSDT,5726.0,5838.0,5681.0,5775.0,155.09919,894505.49056,10644
1720656000000,2024-07-11,YFIUSDT,5814.0,5919.0,5681.0,5725.0,162.71751,943803.41598,8886
1720569600000,2024-07-10,YFIUSDT,5782.0,5965.0,5730.0,5815.0,333.40851,1941928.53981,11688
1720483200000,2024-07-09,YFIUSDT,5677.0,5947.0,5658.0,5790.0,317.94334,1848130.99646,12727
1720396800000,2024-07-08,YFIUSDT,5639.0,5844.0,5448.0,5681.0,442.12985,2491269.76855,21361
1720310400000,2024-07-07,YFIUSDT,6178.0,6178.0,5604.0,5638.0,335.90439,1991803.68935,15807
1720224000000,2024-07-06,YFIUSDT,6270.0,6401.0,6045.0,6181.0,481.69685,2979488.22346,18538
1720137600000,2024-07-05,YFIUSDT,5812.0,6359.0,5243.0,6271.0,1291.3008,7455653.03771,53674
1720051200000,2024-07-04,YFIUSDT,6449.0,6530.0,5779.0,5813.0,719.656,4421793.39553,30327
1719964800000,2024-07-03,YFIUSDT,6781.0,6926.0,6391.0,6448.0,834.96647,5556083.8468,34276
1719878400000,2024-07-02,YFIUSDT,6522.0,6832.0,6489.0,6778.0,399.59086,2649118.83581,17463
1719792000000,2024-07-01,YFIUSDT,6389.0,6655.0,6300.0,6524.0,472.97053,3063938.34549,24089
1719705600000,2024-06-30,YFIUSDT,6350.0,6541.0,6257.0,6388.0,331.42442,2123516.02284,17593
1719619200000,2024-06-29,YFIUSDT,6322.0,6650.0,6261.0,6350.0,763.91775,4927467.65106,35823
1719532800000,2024-06-28,YFIUSDT,6103.0,6700.0,5962.0,6325.0,1577.51849,9910563.88827,72971
1719446400000,2024-06-27,YFIUSDT,5830.0,6110.0,5788.0,6103.0,205.47617,1216914.19407,13070
1719360000000,2024-06-26,YFIUSDT,5839.0,5893.0,5701.0,5830.0,96.73502,560757.73415,7813
1719273600000,2024-06-25,YFIUSDT,5798.0,5883.0,5761.0,5840.0,157.09918,913840.08879,8356
1719187200000,2024-06-24,YFIUSDT,5770.0,5838.0,5500.0,5802.0,382.41308,2184648.4375,17402
1719100800000,2024-06-23,YFIUSDT,5847.0,5904.0,5755.0,5769.0,144.23849,841435.54865,8455
1719014400000,2024-06-22,YFIUSDT,5848.0,5879.0,5770.0,5847.0,101.37566,589867.47397,5963
1718928000000,2024-06-21,YFIUSDT,5903.0,5964.0,5780.0,5844.0,169.8018,998081.05944,8063
1718841600000,2024-06-20,YFIUSDT,5927.0,6073.0,5863.0,5903.0,218.54532,1304255.15872,11166
1718755200000,2024-06-19,YFIUSDT,5778.0,6049.0,5734.0,5930.0,207.23956,1227433.96221,10031
1718668800000,2024-06-18,YFIUSDT,5987.0,6001.0,5365.0,5785.0,697.94512,3948272.5508,38039
1718582400000,2024-06-17,YFIUSDT,6232.0,6266.0,5800.0,5987.0,386.02267,2341106.34995,18516
1718496000000,2024-06-16,YFIUSDT,6321.0,6321.0,6200.0,6232.0,129.19269,807042.41849,7706
1718409600000,2024-06-15,YFIUSDT,6129.0,6338.0,6083.0,6322.0,145.40463,907531.36704,8239
1718323200000,2024-06-14,YFIUSDT,6142.0,6349.0,6000.0,6124.0,290.44633,1787219.78683,13503
1718236800000,2024-06-13,YFIUSDT,6375.0,6398.0,6116.0,6145.0,174.11376,1088096.04097,11003
1718150400000,2024-06-12,YFIUSDT,6191.0,6478.0,6061.0,6376.0,250.25723,1585918.95748,14223
1718064000000,2024-06-11,YFIUSDT,6420.0,6440.0,6053.0,6194.0,390.81491,2445108.4901,16131
1717977600000,2024-06-10,YFIUSDT,6526.0,6527.0,6363.0,6420.0,231.57773,1490645.71269,14920
1717891200000,2024-06-09,YFIUSDT,6404.0,6598.0,6310.0,6525.0,157.0358,1012370.69206,11358
1717804800000,2024-06-08,YFIUSDT,6612.0,6672.0,6338.0,6412.0,196.46486,1276061.39822,14968
1717718400000,2024-06-07,YFIUSDT,7007.0,7021.0,5925.0,6615.0,636.42775,4195811.45634,41810
1717632000000,2024-06-06,YFIUSDT,7114.0,7149.0,6955.0,7005.0,303.09958,2140851.65383,16391
1717545600000,2024-06-05,YFIUSDT,7080.0,7211.0,6989.0,7114.0,341.27358,2424240.18698,17330
1717459200000,2024-06-04,YFIUSDT,6959.0,7092.0,6924.0,7076.0,249.83177,1753337.19932,12985
1717372800000,2024-06-03,YFIUSDT,6876.0,7045.0,6824.0,6960.0,305.09433,2125140.11694,16833
1717286400000,2024-06-02,YFIUSDT,6915.0,7057.0,6823.0,6879.0,217.30233,1510186.60557,11891
1717200000000,2024-06-01,YFIUSDT,6987.0,6990.0,6890.0,6914.0,122.26611,846586.17333,9242
1717113600000,2024-05-31,YFIUSDT,7039.0,7107.0,6930.0,6988.0,192.30887,1349724.0114,11359
1717027200000,2024-05-30,YFIUSDT,7137.0,7194.0,6935.0,7046.0,216.80534,1530939.45328,14590
1716940800000,2024-05-29,YFIUSDT,7182.0,7284.0,7114.0,7136.0,182.77138,1314916.11762,12661
1716854400000,2024-05-28,YFIUSDT,7335.0,7377.0,7139.0,7175.0,248.30788,1799525.64752,14308
1716768000000,2024-05-27,YFIUSDT,7197.0,7401.0,7186.0,7335.0,215.33199,1571304.93772,11735
1716681600000,2024-05-26,YFIUSDT,7309.0,7372.0,7174.0,7203.0,187.7251,1365265.23098,11172
1716595200000,2024-05-25,YFIUSDT,7084.0,7500.0,7035.0,7311.0,472.91489,3443872.00294,29617
1716508800000,2024-05-24,YFIUSDT,7018.0,7108.0,6806.0,7081.0,181.57902,1273107.75626,9531
1716422400000,2024-05-23,YFIUSDT,7165.0,7237.0,6702.0,7013.0,404.72814,2832961.46884,25613
1716336000000,2024-05-22,YFIUSDT,7257.0,7319.0,7098.0,7166.0,286.16437,2068049.65461,17131
1716249600000,2024-05-21,YFIUSDT,7264.0,7420.0,7151.0,7251.0,531.32963,3861411.2168,29580
1716163200000,2024-05-20,YFIUSDT,6797.0,7266.0,6727.0,7266.0,356.32212,2500258.66456,21768
1716076800000,2024-05-19,YFIUSDT,6999.0,7044.0,6768.0,6797.0,142.57413,984714.69837,8516
1715990400000,2024-05-18,YFIUSDT,6974.0,7071.0,6958.0,6995.0,148.55622,1041762.25547,10685
1715904000000,2024-05-17,YFIUSDT,6763.0,6998.0,6711.0,6974.0,241.72236,1667782.79113,15202
1715817600000,2024-05-16,YFIUSDT,6796.0,6887.0,6643.0,6762.0,264.19194,1793066.64828,11824
1715731200000,2024-05-15,YFIUSDT,6640.0,6864.0,6569.0,6793.0,381.77317,2560190.80001,17244
1715644800000,2024-05-14,YFIUSDT,6664.0,6787.0,6525.0,6641.0,268.50715,1792822.32348,14624
1715558400000,2024-05-13,YFIUSDT,6731.0,6784.0,6577.0,6662.0,263.50346,1761650.1683,16008
1715472000000,2024-05-12,YFIUSDT,6785.0,6846.0,6690.0,6731.0,102.50814,695579.60693,5645
1715385600000,2024-05-11,YFIUSDT,6802.0,6873.0,6721.0,6783.0,172.47377,1173632.99839,9277
1715299200000,2024-05-10,YFIUSDT,7036.0,7080.0,6752.0,6801.0,256.91599,1779590.57521,14177
1715212800000,2024-05-09,YFIUSDT,7018.0,7101.0,6820.0,7036.0,476.24113,3319729.82473,24246
1715126400000,2024-05-08,YFIUSDT,6869.0,7070.0,6792.0,7019.0,267.50473,1855199.42306,15056
1715040000000,2024-05-07,YFIUSDT,6861.0,7072.0,6787.0,6868.0,287.77978,1997616.9048,13635
1714953600000,2024-05-06,YFIUSDT,7055.0,7175.0,6828.0,6862.0,388.72687,2720483.13858,18991
1714867200000,2024-05-05,YFIUSDT,6951.0,7155.0,6847.0,7050.0,294.2805,2063335.37173,15250
1714780800000,2024-05-04,YFIUSDT,6970.0,7068.0,6891.0,6947.0,163.42551,1140694.88198,9263
1714694400000,2024-05-03,YFIUSDT,6886.0,7040.0,6768.0,6972.0,249.97913,1729578.38961,14653
1714608000000,2024-05-02,YFIUSDT,6829.0,6958.0,6633.0,6888.0,314.44708,2136174.41434,13936
1714521600000,2024-05-01,YFIUSDT,6686.0,6849.0,6334.0,6828.0,451.83786,2978584.99067,22619
1714435200000,2024-04-30,YFIUSDT,6870.0,6961.0,6484.0,6685.0,428.37997,2841635.77951,21116
1714348800000,2024-04-29,YFIUSDT,6945.0,6983.0,6692.0,6866.0,257.5682,1755692.55185,12394
1714262400000,2024-04-28,YFIUSDT,7093.0,7214.0,6909.0,6942.0,212.12277,1500401.21785,9768
1714176000000,2024-04-27,YFIUSDT,7037.0,7104.0,6787.0,7087.0,190.53552,1329445.08225,9994
1714089600000,2024-04-26,YFIUSDT,7056.0,7108.0,6885.0,7032.0,256.17358,1793711.45317,13459
1714003200000,2024-04-25,YFIUSDT,6969.0,7155.0,6804.0,7063.0,356.35468,2495542.48333,15435
1713916800000,2024-04-24,YFIUSDT,7358.0,7539.0,6897.0,6961.0,601.34073,4358830.27747,25905
1713830400000,2024-04-23,YFIUSDT,7454.0,7547.0,7328.0,7363.0,288.89598,2146018.99294,12773
1713744000000,2024-04-22,YFIUSDT,7138.0,7529.0,7107.0,7452.0,349.45039,2564697.48153,16209
1713657600000,2024-04-21,YFIUSDT,7175.0,7245.0,6985.0,7128.0,177.70641,1268106.21295,9560
1713571200000,2024-04-20,YFIUSDT,6855.0,7192.0,6806.0,7172.0,306.16222,2153574.78713,14885
1713484800000,2024-04-19,YFIUSDT,6964.0,7181.0,6532.0,6855.0,470.41049,3246166.6966,23868
1713398400000,2024-04-18,YFIUSDT,6722.0,7016.0,6600.0,6961.0,254.55844,1746770.32479,12254
1713312000000,2024-04-17,YFIUSDT,6909.0,6948.0,6595.0,6724.0,305.9977,2072376.5107,14027
1713225600000,2024-04-16,YFIUSDT,6915.0,7018.0,6597.0,6927.0,315.12522,2155912.59112,16384
1713139200000,2024-04-15,YFIUSDT,7170.0,7332.0,6674.0,6916.0,616.94264,4366256.21213,25791
1713052800000,2024-04-14,YFIUSDT,6626.0,7190.0,6292.0,7172.0,969.09914,6611817.80387,43429
1712966400000,2024-04-13,YFIUSDT,7152.0,7191.0,5663.0,6640.0,1695.06699,11114144.56198,110291
1712880000000,2024-04-12,YFIUSDT,8375.0,8553.0,6137.0,7159.0,1752.72429,12805568.36921,95572
1712793600000,2024-04-11,YFIUSDT,8299.0,8464.0,8199.0,8367.0,321.66102,2677854.85164,17065
1712707200000,2024-04-10,YFIUSDT,8321.0,8386.0,7966.0,8298.0,480.81421,3953733.62494,24809
1712620800000,2024-04-09,YFIUSDT,8634.0,8669.0,8214.0,8324.0,427.16572,3595621.95269,24743
1712534400000,2024-04-08,YFIUSDT,8463.0,8689.0,8312.0,8637.0,366.63815,3146222.12463,20180
1712448000000,2024-04-07,YFIUSDT,8347.0,8480.0,8291.0,8464.0,327.76655,2749833.90291,17044
1712361600000,2024-04-06,YFIUSDT,8263.0,8451.0,8208.0,8349.0,227.70688,1900591.55219,12006
1712275200000,2024-04-05,YFIUSDT,8389.0,8488.0,8056.0,8263.0,369.77965,3061176.31157,17829
1712188800000,2024-04-04,YFIUSDT,8178.0,8603.0,8046.0,8390.0,484.73913,4034848.14949,21159
1712102400000,2024-04-03,YFIUSDT,8241.0,8446.0,8000.0,8175.0,473.88602,3910441.38494,23741
1712016000000,2024-04-02,YFIUSDT,8758.0,8765.0,7980.0,8239.0,874.44786,7192390.62356,44481
1711929600000,2024-04-01,YFIUSDT,9129.0,9380.0,8518.0,8758.0,927.67055,8279335.4826,50825
1711843200000,2024-03-31,YFIUSDT,8874.0,9205.0,8816.0,9137.0,356.4518,3221247.66905,20201
1711756800000,2024-03-30,YFIUSDT,8995.0,9061.0,8774.0,8872.0,414.13778,3703170.91543,22570
1711670400000,2024-03-29,YFIUSDT,9008.0,9100.0,8814.0,8993.0,402.37159,3616931.21254,23757
1711584000000,2024-03-28,YFIUSDT,8849.0,9073.0,8709.0,9008.0,416.9286,3723931.3733,27663
1711497600000,2024-03-27,YFIUSDT,9218.0,9283.0,8717.0,8851.0,613.84009,5504244.30061,39702
1711411200000,2024-03-26,YFIUSDT,9058.0,9483.0,8947.0,9220.0,843.72194,7793845.96742,46834
1711324800000,2024-03-25,YFIUSDT,8875.0,9180.0,8795.0,9059.0,601.33045,5409376.28475,34702
1711238400000,2024-03-24,YFIUSDT,8669.0,8921.0,8572.0,8875.0,501.22889,4389125.63233,27266
1711152000000,2024-03-23,YFIUSDT,8734.0,8909.0,8587.0,8672.0,417.37478,3662408.9481,23181
1711065600000,2024-03-22,YFIUSDT,8969.0,9164.0,8427.0,8739.0,806.00308,7052115.41993,46370
1710979200000,2024-03-21,YFIUSDT,8985.0,9218.0,8760.0,8968.0,634.86787,5704474.41607,33030
1710892800000,2024-03-20,YFIUSDT,8186.0,9025.0,7900.0,8982.0,1223.18831,10371557.05277,61915
1710806400000,2024-03-19,YFIUSDT,8913.0,9040.0,7900.0,8197.0,1658.69095,13841704.08182,86493
1710720000000,2024-03-18,YFIUSDT,9258.0,9400.0,8703.0,8914.0,690.58924,6221244.35958,39719
1710633600000,2024-03-17,YFIUSDT,8880.0,9420.0,8500.0,9261.0,864.68128,7821259.11556,47764
1710547200000,2024-03-16,YFIUSDT,9651.0,9712.0,8640.0,8877.0,1071.80666,9858882.76042,61279
1710460800000,2024-03-15,YFIUSDT,9988.0,10091.0,8733.0,9659.0,1648.89465,15525837.09291,106905
1710374400000,2024-03-14,YFIUSDT,10319.0,10341.0,9485.0,9989.0,1137.66156,11347957.7461,76841
1710288000000,2024-03-13,YFIUSDT,10252.0,10489.0,9963.0,10319.0,850.68136,8728720.90585,62504
1710201600000,2024-03-12,YFIUSDT,10436.0,10649.0,9650.0,10256.0,1166.06583,11957350.45689,87949
1710115200000,2024-03-11,YFIUSDT,9985.0,10532.0,9505.0,10437.0,1290.88172,13109923.36922,95485
1710028800000,2024-03-10,YFIUSDT,10172.0,10330.0,9722.0,9992.0,706.65048,7122519.0717,52655
1709942400000,2024-03-09,YFIUSDT,10140.0,10539.0,10089.0,10176.0,886.14257,9118695.89647,61181
1709856000000,2024-03-08,YFIUSDT,10378.0,10400.0,9598.0,10141.0,1041.30381,10534134.09499,85523
1709769600000,2024-03-07,YFIUSDT,9648.0,10400.0,9259.0,10371.0,1401.76571,13768168.04847,107218
1709683200000,2024-03-06,YFIUSDT,9375.0,9819.0,8921.0,9648.0,1435.38123,13652840.70145,103009
1709596800000,2024-03-05,YFIUSDT,9498.0,11270.0,8078.0,9376.0,4282.61964,42826424.00679,450133
1709510400000,2024-03-04,YFIUSDT,9278.0,9696.0,9072.0,9494.0,1407.2838,13286834.96782,100234
1709424000000,2024-03-03,YFIUSDT,9607.0,9720.0,8450.0,9278.0,1467.85033,13476881.60046,93777
1709337600000,2024-03-02,YFIUSDT,8919.0,9627.0,8889.0,9607.0,1620.05308,15009353.91734,96373
1709251200000,2024-03-01,YFIUSDT,8605.0,9000.0,8594.0,8921.0,1068.1614,9407967.89559,63055
1709164800000,2024-02-29,YFIUSDT,8534.0,9136.0,8380.0,8590.0,1373.84514,12031954.07732,91112
1709078400000,2024-02-28,YFIUSDT,8358.0,8850.0,7637.0,8536.0,1570.23552,13297841.65917,101383
1708992000000,2024-02-27,YFIUSDT,8380.0,8652.0,8220.0,8358.0,741.14321,6266987.13534,45408
1708905600000,2024-02-26,YFIUSDT,8259.0,8480.0,8010.0,8379.0,803.10892,6646395.72919,43485
1708819200000,2024-02-25,YFIUSDT,8276.0,8490.0,8092.0,8258.0,852.48583,7064205.91267,44768
1708732800000,2024-02-24,YFIUSDT,7637.0,9450.0,7520.0,8274.0,5194.8074,45007184.31652,318013
1708646400000,2024-02-23,YFIUSDT,7526.0,7700.0,7309.0,7633.0,720.22156,5432307.97645,48418
1708560000000,2024-02-22,YFIUSDT,7464.0,7662.0,7314.0,7525.0,305.97104,2304561.31746,21061
1708473600000,2024-02-21,YFIUSDT,7669.0,7708.0,7189.0,7464.0,456.24223,3373883.08802,26048
1708387200000,2024-02-20,YFIUSDT,7825.0,7848.0,7289.0,7669.0,595.46973,4530574.78,39410
1708300800000,2024-02-19,YFIUSDT,7740.0,7937.0,7712.0,7821.0,411.43669,3222595.74391,23102
1708214400000,2024-02-18,YFIUSDT,7722.0,7795.0,7639.0,7739.0,255.95913,1976200.54333,14901
1708128000000,2024-02-17,YFIUSDT,7791.0,7805.0,7484.0,7723.0,287.15548,2202645.08018,18714
1708041600000,2024-02-16,YFIUSDT,7807.0,7956.0,7560.0,7793.0,382.68153,2973739.52334,20389
1707955200000,2024-02-15,YFIUSDT,7738.0,7984.0,7626.0,7803.0,450.16359,3502232.06843,29637
1707868800000,2024-02-14,YFIUSDT,7549.0,7778.0,7462.0,7739.0,334.49729,2558582.43889,17846
1707782400000,2024-02-13,YFIUSDT,7643.0,7831.0,7368.0,7548.0,427.85131,3249272.83361,23634
1707696000000,2024-02-12,YFIUSDT,7413.0,7661.0,7276.0,7642.0,349.29692,2611795.5909,21370
1707609600000,2024-02-11,YFIUSDT,7410.0,7494.0,7322.0,7410.0,192.71329,1429754.94122,10982
1707523200000,2024-02-10,YFIUSDT,7456.0,7528.0,7286.0,7409.0,236.22114,1753766.02674,12571
1707436800000,2024-02-09,YFIUSDT,7290.0,7493.0,7261.0,7454.0,384.51358,2830723.13879,18292
1707350400000,2024-02-08,YFIUSDT,7195.0,7389.0,7193.0,7285.0,251.15702,1830916.50521,13262
1707264000000,2024-02-07,YFIUSDT,7090.0,7201.0,7052.0,7194.0,186.8667,1334841.7316,9508
1707177600000,2024-02-06,YFIUSDT,7053.0,7129.0,7027.0,7081.0,197.12223,1396950.5171,9140
1707091200000,2024-02-05,YFIUSDT,7060.0,7146.0,6957.0,7052.0,172.68987,1219697.39745,9539
